,product_name,product_price,product_ram,product_memory,product_color,produc_url,img_url,Brand,,product_overview
557, realme 8 5G ,6.290.000 đ,,128GB,Đen,https://cellphones.com.vn/realme-8-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/realme-8-5g-blue-1-600x600_1.jpg",CellPhoneS,,
558, realme C33 3GB 32GB ,2.420.000 đ,,3GB 32GB,Vàng,https://cellphones.com.vn/realme-c33.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/s/1sdcsc.jpg",CellPhoneS,,
559, realme C33 3GB 32GB ,2.420.000 đ,,3GB 32GB,Đen,https://cellphones.com.vn/realme-c33.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/s/1sdcsc.jpg",CellPhoneS,,
560, realme C33 3GB 32GB ,2.420.000 đ,,3GB 32GB,Xanh,https://cellphones.com.vn/realme-c33.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/s/1sdcsc.jpg",CellPhoneS,,
561, realme C33 4GB 64GB ,3.090.000 đ,,4GB 64GB,Vàng,https://cellphones.com.vn/realme-c33-4gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/s/1sdcsc_2.jpg",CellPhoneS,,
562, realme C33 4GB 64GB ,3.090.000 đ,,4GB 64GB,Xanh,https://cellphones.com.vn/realme-c33-4gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/s/1sdcsc_2.jpg",CellPhoneS,,
563, realme C33 4GB 64GB ,3.090.000 đ,,4GB 64GB,Đen,https://cellphones.com.vn/realme-c33-4gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/s/1sdcsc_2.jpg",CellPhoneS,,
564, realme 9 Pro ,4.590.000 đ,,128GB,Xanh lá,https://cellphones.com.vn/realme-9-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/real_me_pro_002.jpg",CellPhoneS,,
565, realme 9 Pro ,4.590.000 đ,,128GB,Xanh dương,https://cellphones.com.vn/realme-9-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/real_me_pro_002.jpg",CellPhoneS,,
566, realme 9 Pro Plus ,5.690.000 đ,,128GB,Xanh dương,https://cellphones.com.vn/realme-9-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/9/_/9_ro_plus.png",CellPhoneS,,
567, realme 9 Pro Plus ,5.690.000 đ,,128GB,Xanh lá,https://cellphones.com.vn/realme-9-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/9/_/9_ro_plus.png",CellPhoneS,,
568, realme C30s 3GB 64GB ,2.390.000 đ,,3GB 64GB,Xanh,https://cellphones.com.vn/realme-c30s-3gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/realme-c30s-den-glr--009_3_3.jpg",CellPhoneS,,
569, realme C30s 3GB 64GB ,2.390.000 đ,,3GB 64GB,Đen,https://cellphones.com.vn/realme-c30s-3gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/realme-c30s-den-glr--009_3_3.jpg",CellPhoneS,,
570, realme C55 6GB 128GB ,4.290.000 đ,,6GB 128GB,Đen,https://cellphones.com.vn/realme-c55.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/g/rgrgrtyt6.jpg",CellPhoneS,,
571, realme C55 6GB 128GB ,4.290.000 đ,,6GB 128GB,Vàng,https://cellphones.com.vn/realme-c55.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/g/rgrgrtyt6.jpg",CellPhoneS,,
572, realme C55 8GB 256GB ,5.190.000 đ,,8GB 256GB,Vàng,https://cellphones.com.vn/realme-c55-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/g/rgrgrtyt6_1.jpg",CellPhoneS,,
573, realme C55 8GB 256GB ,5.190.000 đ,,8GB 256GB,Đen,https://cellphones.com.vn/realme-c55-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/g/rgrgrtyt6_1.jpg",CellPhoneS,,
574, Nokia C31 3GB 32GB ,2.150.000 đ,,3GB 32GB,Xanh dương,https://cellphones.com.vn/nokia-c31.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_250.jpg",CellPhoneS,,
575, Nokia C31 3GB 32GB ,2.150.000 đ,,3GB 32GB,Xanh lá,https://cellphones.com.vn/nokia-c31.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_250.jpg",CellPhoneS,,
576, Nokia C21 Plus 2GB 64GB ,1.790.000 đ,,2GB 64GB,Xám,https://cellphones.com.vn/nokia-c21-plus-2gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c21-plus-600x600.jpg",CellPhoneS,,
577, Nokia C21 Plus 2GB 64GB ,1.790.000 đ,,2GB 64GB,Xanh,https://cellphones.com.vn/nokia-c21-plus-2gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c21-plus-600x600.jpg",CellPhoneS,,
578, Nokia C21 Plus 3GB 32GB ,1.950.000 đ,,3GB 32GB,Xám,https://cellphones.com.vn/nokia-c21-plus-32gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c21-plus-600x600_2.jpg",CellPhoneS,,
579, Nokia C21 Plus 3GB 32GB ,1.950.000 đ,,3GB 32GB,Xanh,https://cellphones.com.vn/nokia-c21-plus-32gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c21-plus-600x600_2.jpg",CellPhoneS,,
580, Nokia C21 Plus 3GB 64GB ,2.150.000 đ,,3GB 64GB,Xanh,https://cellphones.com.vn/nokia-c21-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c21-plus-600x600_2_1.jpg",CellPhoneS,,
581, Nokia C21 Plus 3GB 64GB ,2.150.000 đ,,3GB 64GB,Xám,https://cellphones.com.vn/nokia-c21-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c21-plus-600x600_2_1.jpg",CellPhoneS,,
582, Nokia C31 4GB 128GB ,2.450.000 đ,,4G 128GB,Xanh lá,https://cellphones.com.vn/nokia-c31-4gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_250_1.jpg",CellPhoneS,,
583, Nokia C31 4GB 128GB ,2.450.000 đ,,4G 128GB,Xanh dương,https://cellphones.com.vn/nokia-c31-4gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_250_1.jpg",CellPhoneS,,
584, Nokia G11 Plus 3GB 32GB ,2.090.000 đ,,32GB,Đen,https://cellphones.com.vn/nokia-g11-plus-32gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-g11-plus-blue_2.jpg",CellPhoneS,,
585, Nokia G11 Plus 3GB 32GB ,2.090.000 đ,,32GB,Xanh,https://cellphones.com.vn/nokia-g11-plus-32gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-g11-plus-blue_2.jpg",CellPhoneS,,
586, Nokia C20 ,1.600.000 đ,,2GB 32GB,Xanh,https://cellphones.com.vn/nokia-c20.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c20-2.jpg",CellPhoneS,,
587, Nokia C20 ,1.600.000 đ,,2GB 32GB,Vàng,https://cellphones.com.vn/nokia-c20.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/n/o/nokia-c20-2.jpg",CellPhoneS,,
588, Oneplus 10T 5G 8GB 128GB ,13.990.000 đ,,8GB 128GB,Đen,https://cellphones.com.vn/oneplus-10t-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/n/oneplus10tblack_1.jpg",CellPhoneS,,
589, OnePlus 11 16GB 256GB ,19.690.000 đ,,16GB 256GB,Xanh,https://cellphones.com.vn/oneplus-11.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/n/oneplus_11_-_black_-_rgb.jpg",CellPhoneS,,
590, Oneplus 10T 5G 16GB 256GB ,15.990.000 đ,,16GB 256GB,Xanh,https://cellphones.com.vn/oneplus-10t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/n/oneplus10t.jpg",CellPhoneS,,
591, ASUS ROG Phone 6 12GB 256GB ,16.990.000 đ,,12GB 256GB,Đen,https://cellphones.com.vn/asus-rog-phone-6-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/b/g/bgf.png",CellPhoneS,,
592, ASUS ROG Phone 6 12GB 256GB ,16.990.000 đ,,12GB 256GB,Trắng,https://cellphones.com.vn/asus-rog-phone-6-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/b/g/bgf.png",CellPhoneS,,
593, ASUS ROG Phone 6 Batman 12GB 256GB ,18.790.000 đ,,256GB,Xám,https://cellphones.com.vn/asus-rog-phone-6-batman-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/v/dvfdgty.jpg",CellPhoneS,,
594, ASUS ROG Phone 7 16GB 512GB ,24.990.000 đ,,512GB,Trắng,https://cellphones.com.vn/asus-rog-phone-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_366.jpg",CellPhoneS,,
595, ASUS ROG Phone 7 16GB 512GB ,24.990.000 đ,,512GB,Đen,https://cellphones.com.vn/asus-rog-phone-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_366.jpg",CellPhoneS,,
596, Vivo X80 Pro ,17.990.000 đ,,256GB,Đen,https://cellphones.com.vn/vivo-x80-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/gallery-pc-img1_2.jpg",CellPhoneS,,
597, ASUS ROG Phone 7 Ultimate 16GB 512GB - Chỉ có tại CellphoneS ,29.990.000 đ,,512GB,Trắng,https://cellphones.com.vn/rog-phone-7-ultimate.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_365.jpg",CellPhoneS,,
598, vivo Y02s 3G 32GB ,2.890.000 đ,,32GB,Đen,https://cellphones.com.vn/vivo-y02s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivo-y02s-thumb-1-2-600x600.jpg",CellPhoneS,,
599, vivo Y02s 3G 32GB ,2.890.000 đ,,32GB,Xanh,https://cellphones.com.vn/vivo-y02s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivo-y02s-thumb-1-2-600x600.jpg",CellPhoneS,,
600, vivo Y02s 3GB 64GB ,3.290.000 đ,,3GB 64GB,Xanh,https://cellphones.com.vn/vivo-y02s-3gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivo-y02s-thumb-1-2-600x600_3.jpg",CellPhoneS,,
601, vivo Y02s 3GB 64GB ,3.290.000 đ,,3GB 64GB,Đen,https://cellphones.com.vn/vivo-y02s-3gb-64gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivo-y02s-thumb-1-2-600x600_3.jpg",CellPhoneS,,
602, ASUS ROG Phone 6 16GB 512GB - Chỉ có tại CellphoneS ,18.990.000 đ,,16GB 512GB,Đen,https://cellphones.com.vn/asus-rog-phone-6.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/a/s/asus-rog-phone-6-12gb-256gb_2.png",CellPhoneS,,
603, ASUS ROG Phone 6 16GB 512GB - Chỉ có tại CellphoneS ,18.990.000 đ,,16GB 512GB,Trắng,https://cellphones.com.vn/asus-rog-phone-6.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/a/s/asus-rog-phone-6-12gb-256gb_2.png",CellPhoneS,,
604, vivo Y22S 4GB 128GB ,4.390.000 đ,,4G 128GB,Xanh Đen,https://cellphones.com.vn/vivo-y22s-4g-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/5/4/542434226_3.jpeg",CellPhoneS,,
605, vivo Y22S 4GB 128GB ,4.390.000 đ,,4G 128GB,Xanh vàng,https://cellphones.com.vn/vivo-y22s-4g-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/5/4/542434226_3.jpeg",CellPhoneS,,
606, vivo Y22S 8GB 128GB ,5.290.000 đ,,8GB 128GB,Xanh vàng,https://cellphones.com.vn/vivo-y22s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/2/f/2fd21c69b0cae924821762ec8270b62e.png",CellPhoneS,,
607, vivo Y22S 8GB 128GB ,5.290.000 đ,,8GB 128GB,Xanh Đen,https://cellphones.com.vn/vivo-y22s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/2/f/2fd21c69b0cae924821762ec8270b62e.png",CellPhoneS,,
608, vivo T1X ,3.690.000 đ,,4GB 64GB,Đen,https://cellphones.com.vn/vivo-t1x.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/1/t1x_01.png",CellPhoneS,,
609, vivo T1X ,3.690.000 đ,,4GB 64GB,Xanh,https://cellphones.com.vn/vivo-t1x.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/1/t1x_01.png",CellPhoneS,,
610, vivo V25e 8GB 128GB ,7.790.000 đ,,2 SIM (Nano-SIM),Đen,https://cellphones.com.vn/vivo-v25e.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivov25e.png",CellPhoneS,,
611, vivo V25e 8GB 128GB ,7.790.000 đ,,2 SIM (Nano-SIM),Vàng,https://cellphones.com.vn/vivo-v25e.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivov25e.png",CellPhoneS,,
612, vivo V25 5G 8GB 128GB ,9.790.000 đ,,2 SIM (Nano-SIM),Đen,https://cellphones.com.vn/vivo-v25.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivo_v25_5g_8gb_128gb-removebg-preview_1.png",CellPhoneS,,
613, vivo V25 5G 8GB 128GB ,9.790.000 đ,,2 SIM (Nano-SIM),Vàng,https://cellphones.com.vn/vivo-v25.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/i/vivo_v25_5g_8gb_128gb-removebg-preview_1.png",CellPhoneS,,
614, vivo V23e ,5.490.000 đ,,128GB,Xanh hồng,https://cellphones.com.vn/vivo-v23e.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/9/c91ba5bf721d5b2d4eae4f821b8e4ced.png",CellPhoneS,,
615, vivo V23e ,5.490.000 đ,,128GB,Đen,https://cellphones.com.vn/vivo-v23e.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/9/c91ba5bf721d5b2d4eae4f821b8e4ced.png",CellPhoneS,,
616, vivo T1X 8GB 128GB ,4.990.000 đ,,8GB 128GB,Đen,https://cellphones.com.vn/vivo-t1x-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/1/t1x_01_2.png",CellPhoneS,,
617, vivo T1X 8GB 128GB ,4.990.000 đ,,8GB 128GB,Xanh,https://cellphones.com.vn/vivo-t1x-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/1/t1x_01_2.png",CellPhoneS,,
618, Nubia Red Magic 7 Pusar 16GB 256GB ,18.990.000 đ,,256GB,Tím/Xanh dương,https://cellphones.com.vn/nubia-red-magic-7-16gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/red-magic-7-1_7hxhmi7_1.jpg",CellPhoneS,,
619, Tecno Spark 10 Pro 8GB 128GB ,3.650.000 đ,,8GB 128GB,Đen,https://cellphones.com.vn/tecno-spark-10-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/0/9/0989_4_.jpg",CellPhoneS,,
620, Tecno Spark 10 Pro 8GB 128GB ,3.650.000 đ,,8GB 128GB,Trắng,https://cellphones.com.vn/tecno-spark-10-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/0/9/0989_4_.jpg",CellPhoneS,,
621, Tecno Camon 20 ,4.400.000 đ,,256GB,Xanh dương,https://cellphones.com.vn/tecno-camon-20.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/e/tecno-camon-20-1.png",CellPhoneS,,
622, Tecno Camon 20 ,4.400.000 đ,,256GB,Đen,https://cellphones.com.vn/tecno-camon-20.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/e/tecno-camon-20-1.png",CellPhoneS,,
623, Tecno Camon 20 ,4.400.000 đ,,256GB,Trắng,https://cellphones.com.vn/tecno-camon-20.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/e/tecno-camon-20-1.png",CellPhoneS,,
624, Tecno Camon 20 Pro ,4.850.000 đ,,256GB,Đen,https://cellphones.com.vn/tecno-camon-20-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/e/tecno-camon-20-1_2.png",CellPhoneS,,
625, Tecno Camon 20 Pro ,4.850.000 đ,,256GB,Xanh dương,https://cellphones.com.vn/tecno-camon-20-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/e/tecno-camon-20-1_2.png",CellPhoneS,,
626, Tecno Spark 10 Pro 8GB 256GB ,4.090.000 đ,,8GB 256GB,Trắng,https://cellphones.com.vn/tecno-spark-10-pro-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/0/9/0989_4__1.jpg",CellPhoneS,,
627, Tecno Spark 10 Pro 8GB 256GB ,4.090.000 đ,,8GB 256GB,Đen,https://cellphones.com.vn/tecno-spark-10-pro-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/0/9/0989_4__1.jpg",CellPhoneS,,
628, Tecno Pova 4 Pro 8GB 256GB ,5.290.000 đ,,8GB 256GB,Cam,https://cellphones.com.vn/tecno-pova-4-pro-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/0/9/0989.jpg",CellPhoneS,,
629, Tecno Pova 4 Pro 8GB 256GB ,5.290.000 đ,,8GB 256GB,Xanh,https://cellphones.com.vn/tecno-pova-4-pro-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/0/9/0989.jpg",CellPhoneS,,
630, iPhone 14 Pro 128GB | Chính hãng VN/A ,24.750.000 đ,,128GB,Đen,https://cellphones.com.vn/iphone-14-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_12.png",CellPhoneS,,
631, iPhone 14 Pro 128GB | Chính hãng VN/A ,24.750.000 đ,,128GB,Vàng,https://cellphones.com.vn/iphone-14-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_12.png",CellPhoneS,,
632, iPhone 14 Pro 128GB | Chính hãng VN/A ,24.750.000 đ,,128GB,Bạc,https://cellphones.com.vn/iphone-14-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_12.png",CellPhoneS,,
633, iPhone 14 Pro 128GB | Chính hãng VN/A ,24.750.000 đ,,128GB,Tím,https://cellphones.com.vn/iphone-14-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_12.png",CellPhoneS,,
634, iPhone 14 Pro 256GB | Chính hãng VN/A ,27.690.000 đ,,256GB,Tím,https://cellphones.com.vn/iphone-14-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_13.png",CellPhoneS,,
635, iPhone 14 Pro 256GB | Chính hãng VN/A ,27.690.000 đ,,256GB,Đen,https://cellphones.com.vn/iphone-14-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_13.png",CellPhoneS,,
636, iPhone 14 Pro 256GB | Chính hãng VN/A ,27.690.000 đ,,256GB,Bạc,https://cellphones.com.vn/iphone-14-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_13.png",CellPhoneS,,
637, iPhone 14 Pro 256GB | Chính hãng VN/A ,27.690.000 đ,,256GB,Vàng,https://cellphones.com.vn/iphone-14-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m_13.png",CellPhoneS,,
638, iPhone 12 64GB | Chính hãng VN/A,14.690.000 đ,,4G 64GB,Đỏ,https://cellphones.com.vn/iphone-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_252.jpg",CellPhoneS,,
639, iPhone 12 64GB | Chính hãng VN/A,14.690.000 đ,,4G 64GB,Tím,https://cellphones.com.vn/iphone-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_252.jpg",CellPhoneS,,
640, iPhone 12 64GB | Chính hãng VN/A,14.690.000 đ,,4G 64GB,Xanh lá,https://cellphones.com.vn/iphone-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_252.jpg",CellPhoneS,,
641, iPhone 12 64GB | Chính hãng VN/A,14.690.000 đ,,4G 64GB,Xanh dương,https://cellphones.com.vn/iphone-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_252.jpg",CellPhoneS,,
642, iPhone 12 64GB | Chính hãng VN/A,14.690.000 đ,,4G 64GB,Đen,https://cellphones.com.vn/iphone-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_252.jpg",CellPhoneS,,
643, iPhone 12 64GB | Chính hãng VN/A,14.690.000 đ,,4G 64GB,Trắng,https://cellphones.com.vn/iphone-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_252.jpg",CellPhoneS,,
644, iPhone 13 Pro Max 256GB | Chính hãng VN/A ,26.590.000 đ,,256GB,Bạc,https://cellphones.com.vn/iphone-13-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_66_6_2_1_12.jpg",CellPhoneS,,
645, iPhone 13 Pro Max 256GB | Chính hãng VN/A ,26.590.000 đ,,256GB,Xám,https://cellphones.com.vn/iphone-13-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_66_6_2_1_12.jpg",CellPhoneS,,
646, iPhone 13 Pro Max 256GB | Chính hãng VN/A ,26.590.000 đ,,256GB,Xanh dương,https://cellphones.com.vn/iphone-13-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_66_6_2_1_12.jpg",CellPhoneS,,
647, iPhone 13 Pro Max 256GB | Chính hãng VN/A ,26.590.000 đ,,256GB,Vàng,https://cellphones.com.vn/iphone-13-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_66_6_2_1_12.jpg",CellPhoneS,,
648, iPhone 13 Pro Max 256GB | Chính hãng VN/A ,26.590.000 đ,,256GB,Xanh lá,https://cellphones.com.vn/iphone-13-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/_/1_66_6_2_1_12.jpg",CellPhoneS,,
649, iPhone 11 64GB | Chính hãng VN/A,10.390.000 đ,,4GB 64GB,Trắng,https://cellphones.com.vn/iphone-11.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_225.jpg",CellPhoneS,,
650, iPhone 11 64GB | Chính hãng VN/A,10.390.000 đ,,4GB 64GB,Đen,https://cellphones.com.vn/iphone-11.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_225.jpg",CellPhoneS,,
651, iPhone 14 128GB| Chính hãng VN/A ,19.190.000 đ,,128GB,Đỏ,https://cellphones.com.vn/iphone-14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/i/p/iphone-14-storage-select-202209-6-1inch-y889.jpg",CellPhoneS,,
652, iPhone 14 128GB| Chính hãng VN/A ,19.190.000 đ,,128GB,Trắng,https://cellphones.com.vn/iphone-14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/i/p/iphone-14-storage-select-202209-6-1inch-y889.jpg",CellPhoneS,,
653, iPhone 14 128GB| Chính hãng VN/A ,19.190.000 đ,,128GB,Tím,https://cellphones.com.vn/iphone-14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/i/p/iphone-14-storage-select-202209-6-1inch-y889.jpg",CellPhoneS,,
654, iPhone 14 128GB| Chính hãng VN/A ,19.190.000 đ,,128GB,Đen,https://cellphones.com.vn/iphone-14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/i/p/iphone-14-storage-select-202209-6-1inch-y889.jpg",CellPhoneS,,
655, iPhone 14 128GB| Chính hãng VN/A ,19.190.000 đ,,128GB,Vàng,https://cellphones.com.vn/iphone-14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/i/p/iphone-14-storage-select-202209-6-1inch-y889.jpg",CellPhoneS,,
656, iPhone 14 128GB| Chính hãng VN/A ,19.190.000 đ,,128GB,Xanh,https://cellphones.com.vn/iphone-14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/i/p/iphone-14-storage-select-202209-6-1inch-y889.jpg",CellPhoneS,,
657, iPhone 13 Pro Max 128GB | Chính hãng VN/A ,24.990.000 đ,,128GB,Bạc,https://cellphones.com.vn/iphone-13-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_51_1_7.jpg",CellPhoneS,,
658, iPhone 13 Pro Max 128GB | Chính hãng VN/A ,24.990.000 đ,,128GB,Vàng,https://cellphones.com.vn/iphone-13-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_51_1_7.jpg",CellPhoneS,,
659, iPhone 13 Pro Max 128GB | Chính hãng VN/A ,24.990.000 đ,,128GB,Xanh lá,https://cellphones.com.vn/iphone-13-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_51_1_7.jpg",CellPhoneS,,
660, iPhone 13 Pro Max 128GB | Chính hãng VN/A ,24.990.000 đ,,128GB,Xám,https://cellphones.com.vn/iphone-13-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_51_1_7.jpg",CellPhoneS,,
661, iPhone 13 Pro Max 128GB | Chính hãng VN/A ,24.990.000 đ,,128GB,Xanh dương,https://cellphones.com.vn/iphone-13-pro-max.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/3/_/3_51_1_7.jpg",CellPhoneS,,
