product_num,product_category,product_name,product_price,product_rom,product_ram,product_color,produc_url,img_url,brand,product_new,product_overview
1844,Samsung ,Galaxy A23 5G ,6.190.000 đ,4GB,128GB,Blue,https://phongvu.vn/samsung-galaxy-a23-4gb-128gb--p467180,https://lh3.googleusercontent.com/mZuFeUPG9Dv-8s-zk8zCVmJ5Pk1g1NnuHZIZu_Z-_QRzI-yvP2F_lPnwTxlaUcCq3xl5lpf9TbVlG34EH6keCF9xgGVTxM_Q=w500-rw,Phong Vũ,,
1845,Samsung ,Galaxy S21 FE 5G ,11.790.000 đ,8GB,128GB,Lavender,https://phongvu.vn/samsung-galaxy-s21-fe-5g-8gb-128gb--p466801,https://lh3.googleusercontent.com/Wlg6s9925VWh6XQnvPNVUus5c8dfwN8DfwfdnR2ri6UZILUVpEJMgZZFMGPMScrAURHUo7-NszhV3BOiQwNrbDEV0S-G-hsP=w500-rw,Phong Vũ,,
1846,Samsung ,Galaxy S21 FE 5G ,11.790.000 đ,8GB,128GB,Graphite,https://phongvu.vn/samsung-galaxy-s21-fe-5g-8gb-128gb--p466801,https://lh3.googleusercontent.com/3m7MjOhaS-ymgk2_AyFUY6ur3aGgmYS4nKtJcy3eRsl_hULB3jemBGNB-vwBKTg2Gh3wkl4hSrPyDFqnthEKwP5asSdA_L--=w500-rw,Phong Vũ,,
1847,Samsung ,Galaxy S21 FE 5G ,11.790.000 đ,8GB,128GB,White,https://phongvu.vn/samsung-galaxy-s21-fe-5g-8gb-128gb--p466801,https://lh3.googleusercontent.com/CxlkNX2uUgB0Uq4bd5V8rvGnmH3Fo-23MA4WB2jVmCcN5gpF_DaI5C29SaNLLTfqpUzdZCcUZAWzk0BjinT4KvdWtdCu4lyu=w500-rw,Phong Vũ,,
1848,Samsung ,Galaxy A04s ,3.190.000 đ,4GB,64GB,Copper,https://phongvu.vn/samsung-galaxy-a04s-4gb-64gb--p468120,https://lh3.googleusercontent.com/T-bAMy5b4-8qkBJI9gGqwm-T83HOpSUxbqm5vuo3d372f3uDxNwltA2zZZ0Uz5CrFjdqzGUz5VX2wcHYlYsXd971liwfzjO9=w500-rw,Phong Vũ,,
1849,Samsung ,Galaxy A04s ,3.190.000 đ,4GB,64GB,Black,https://phongvu.vn/samsung-galaxy-a04s-4gb-64gb--p468120,https://lh3.googleusercontent.com/M19hPtFT6_utWVNcFc_rGHSgYN7zuVcYdQN-L5XNFPQnj9MSp-qRPGsoZ4bY4QVlfCJZWk7zkdR6oMC7C363iOblRRXeGUs=w500-rw,Phong Vũ,,
1850,Samsung ,Galaxy A14 5G ,4.890.000 đ,4GB,128GB,Burgundy,https://phongvu.vn/samsung-galaxy-a14-5g-128g--p471199,https://lh3.googleusercontent.com/BfDpMYv9piGatTO1BS3b-27VfYgdHppQR_K9yzjPvdhVBnipAt66R4x0N4a2Tqdsup37tdhLnnPK2lq-oTPdvKUxhy59PB36Hg=w500-rw,Phong Vũ,,
1851,Samsung ,Galaxy A14 5G ,4.890.000 đ,4GB,128GB,Aura Silver,https://phongvu.vn/samsung-galaxy-a14-5g-128g--p471199,https://lh3.googleusercontent.com/srXqdmYw519SVeH9QNSI5weuZX_-gN9UuB-LUhsq9VnDhAHDZgKIWDDDdDB_9NLxZB1zjdFfjq4biVjsnn3YgKXiPHoqhak2ow=w500-rw,Phong Vũ,,
1852,ASUS ,ROG Phone 7  (Snapdragon 8 plus Gen2),24.990.000 đ,16GB,512GB,Storm White,https://phongvu.vn/dien-thoai-asus-rog-phone-7-16gb-512gb-snapdragon-8-gen2--p513221,https://lh3.googleusercontent.com/WTxu1vLDE4h7xJNoC0CDc3LvEEFy3RmNHO52tsfqm0MJAFWJVKR1uglHR11K9Ft9Z6_23eNQQsvhyj3d3UBGl08MLUh9qQKc=w500-rw,Phong Vũ,,
1853,iPhone ,14 Pro,27.990.000 đ,,256GB,Deep Purple,https://phongvu.vn/iphone-14-pro--p459616,https://lh3.googleusercontent.com/y8NqSLZE4xG_Gs_hxOfvUBdoIEVwiI86yiSFnqTdNggjv6OhwbwdTbJKWnSgBOSTG7Zg2E33O4qPOkyCbhUkKcMPdfBciiKv=w500-rw,Phong Vũ,,
1854,iPhone ,14 Pro,33.190.000 đ,,512GB,Deep Purple,https://phongvu.vn/iphone-14-pro--p459616,https://lh3.googleusercontent.com/ZjoFuFxA8LimAUz408pvNwmdYwUv_W02pZEprrVNfKi9g5-uq8qoDfieAeuWcUSSAp7V0AND3r35HztXVQtQnUAxd915F7nn=w500-rw,Phong Vũ,,
1855,iPhone ,14 Pro,34.990.000 đ,,1TB,Deep Purple,https://phongvu.vn/iphone-14-pro--p459616,https://lh3.googleusercontent.com/smL7qk0pRmSrpM--knsNW9mS-QrODnxJu1Ik_cYi52ycTMche3rJSwt6sP_CMxLxRHTaNPpwtA_J2TlkBnnHWLcvcb2_Xg8q=w500-rw,Phong Vũ,,
1856,iPhone ,14 Pro,27.990.000 đ,,256GB,Gold,https://phongvu.vn/iphone-14-pro--p459616,https://lh3.googleusercontent.com/NIXB7qYz52Lt_TmdBkin6IkCpa84I2f07bX8bOcHw_CKtnNkBM39LlhaZ0VL5aQe1s4W0fLM3yldEXESSerQlcyI8GHIPd7f=w500-rw,Phong Vũ,,
1857,iPhone ,14 Pro,33.490.000 đ,,512GB,Gold,https://phongvu.vn/iphone-14-pro--p459616,https://lh3.googleusercontent.com/EVAUdvhhjKQ8-Zgo6DzhGW9tOAZHFNy4jO2qA4WTWUvzaNZVLcD3RcErPceA4G8R8hxAk-GyYn-GLor6iyWv4t5f_Boq1w=w500-rw,Phong Vũ,,
1858,iPhone ,14 Pro,34.990.000 đ,,1TB,Gold,https://phongvu.vn/iphone-14-pro--p459616,https://lh3.googleusercontent.com/wVsKhlnQTt9SJzKcoCXV6PerJfRkwT03viSsA2iCSgAH5ClqnqhTEQEnbPT1pxnNquaFz--8Bu_tChhBSHcr7SG6AYc5e-QR=w500-rw,Phong Vũ,,
1859,Xiaomi ,Redmi Note 11 Pro,6.490.000 đ,,128GB,Space Gray,https://phongvu.vn/xiaomi-redmi-note-11-pro--p415245,https://lh3.googleusercontent.com/QJSdBJUJpzt_m2DG8xP5UZltEPi_xfIySZLpc6_bfAbDAjXWsElChHhBQ8QIm2efeFBsUmWgNa1gNll4q_eqbmx5oA2Cby3h=w500-rw,Phong Vũ,,
1860,Xiaomi ,Redmi 9C,3.290.000 đ,,128GB,Green,https://phongvu.vn/xiaomi-redmi-9c--p412232,https://lh3.googleusercontent.com/16i9VnhPllXNNzjyxfhneMWoaBog0NMNk9MtplvbnISH4u4IzdGGCx__qblm5aoQ8biVjxd5RdYlLdorOaUcked4BNd2caDDgQ=w500-rw,Phong Vũ,,
1861,Samsung ,di động Galaxy S21 Ultra 5G (12+12)  SM-G998BZSDXXV ,29.000.000 đ,8GB,128GB,Silver,https://phongvu.vn/dien-thoai-di-dong-samsung-galaxy-s21-ultra-5g-12-128gb-sm-g998bzsdxxv-silver--s210103647,https://lh3.googleusercontent.com/0u7SrJvZl4ny-KmM4c_jALU9P4pQCLwRV_HEJzJYhWdleAnpEW_bX7QnA4fNnUfPxUeJwtmgl8CKVfsHTRKE9dvB2sWM7cRU=w500-rw,Phong Vũ,,
1862,Samsung ,Galaxy S22 Ultra 5G ,33.990.000 đ,12GB,256GB,Black,https://phongvu.vn/dien-thoai-di-dong-samsung-galaxy-s22-ultra-5g-12-gb256gb-den-black--s220200760,https://lh3.googleusercontent.com/Nuu7nPun4nt0IyRmoZjl-_xBiKIOXHbNc1oX8-l0fmyXmECP02dW54yMbUEKhmGIu-8zaOnnBhT3JRoh5YRUZBfldmae8OOD=w500-rw,Phong Vũ,,
1863,Samsung ,Galaxy A34 5G ,7.390.000 đ,8GB,128GB,Silver,https://phongvu.vn/galaxy-a34-5g-8gb-128gb--p505121,https://lh3.googleusercontent.com/t1wlf5RCet7jlzI3Ia01L9zBS7sDI1YJbGOY5fhIFQTyjtW5M_wdIGlLiGPkKFLecJ9FkvykcBE-kh11RQF2UUR0jeH6gMqVmQ=w500-rw,Phong Vũ,,
1864,Samsung ,Galaxy A34 5G ,7.390.000 đ,8GB,128GB,Lime,https://phongvu.vn/galaxy-a34-5g-8gb-128gb--p505121,https://lh3.googleusercontent.com/9_jJFi-I7fQckaWN64ruNGLBNEBCHVC1t1sxKWo-fRYVoueS9U3X1bbaPzk-a3CzAFvt8w0rEbiVnfmoGnDUJxvjQyE3Qgbl=w500-rw,Phong Vũ,,
1865,Xiaomi ,Redmi Note 11 Pro,6.490.000 đ,,128GB,Blue,https://phongvu.vn/xiaomi-redmi-note-11-pro--p415245,https://lh3.googleusercontent.com/TFqxI0kGP7LLszJhVlwqlikLJgvoUPSPx6fdEhjbCyZMEUKrY0pGp6vfyk8SlokD3eMage7xuGH_aHIKYga76zJhQXYL6cvk=w500-rw,Phong Vũ,,
1866,Xiaomi ,Redmi Note 11 Pro,6.490.000 đ,,128GB,White,https://phongvu.vn/xiaomi-redmi-note-11-pro--p415245,https://lh3.googleusercontent.com/qHR1VAfgxOhpJkfUS4l2TFVNKGRF67Z448J_nYy4NVhlZMH5POgpElfRmbVatHMhfDQyqZpeSVNRn7gty-oyFJRMn5EpSQYx=w500-rw,Phong Vũ,,
1867,Samsung ,Galaxy A34 5G ,7.390.000 đ,8GB,128GB,Graphite,https://phongvu.vn/galaxy-a34-5g-8gb-128gb--p505121,https://lh3.googleusercontent.com/sdF3uWpjbpQvnHY4IdcnUAT3IYo8NoFsamww5f4rD8G46cVRHjhSD1LFlq40MCR1JiN_fFaO6p2oy2XY1XlEvvxRDnBFcrxy=w500-rw,Phong Vũ,,
1868,Samsung ,Galaxy A14 LTE ,3.790.000 đ,4GB,128GB,Silver,https://phongvu.vn/samsung-galaxy-a14-lte-4gb-128gb--p505120,https://lh3.googleusercontent.com/Dm39LHCDfei9afwsClpyKlZl4kicVVo29nif3jQ42zl2HWfXJ0YZXoJ3CYGNX6Nbzp9BSGK_lElMKNtHD01xyUDssOrtJi4=w500-rw,Phong Vũ,,
1869,Samsung ,Galaxy A54 5G ,8.890.000 đ,8GB,128GB,Lime,https://phongvu.vn/samsung-galaxy-a54-5g-8gb-128gb--p505122,https://lh3.googleusercontent.com/RwVZdi4NHaTf2G74cIYYZmn1ajVuWfwk2xw2icIHotXxrHqzlhbve7pOvVrneGnoZAKJ_imEp9jZQjTjwhhoeMX2Yl62PU9b=w500-rw,Phong Vũ,,
1870,Samsung ,Galaxy A54 5G ,9.190.000 đ,8GB,128GB,Violet,https://phongvu.vn/samsung-galaxy-a54-5g-8gb-128gb--p505122,https://lh3.googleusercontent.com/VNYRJfAP54HmNnd7_n3tbilKixB_k0Vg-FvdyQ8WcNgV9S6kqMghMIrHOQkjZOIVW9z6UKtMs4XMDeIoct_-EAUKhJpRZPpNFA=w500-rw,Phong Vũ,,
1871,Samsung ,Galaxy A54 5G ,8.890.000 đ,8GB,128GB,Graphite,https://phongvu.vn/samsung-galaxy-a54-5g-8gb-128gb--p505122,https://lh3.googleusercontent.com/jBI4oO6RFe7tw-udHQBe8zd4_lmE452ft1JZiYS-GW52plmTovru6fgzNdwAHNnBls0PVIcxe-Fmbi_Df4Qd7kx1lWBYpePb=w500-rw,Phong Vũ,,
1872,Samsung ,Galaxy A54 5G ,9.390.000 đ,8GB,256GB,Graphite,https://phongvu.vn/samsung-galaxy-a54-5g-8gb-128gb--p505122,https://lh3.googleusercontent.com/m_hpHbe186d283rf2CABOmOP_6v817jq0Zi-XUdTwiFrhpKElwdK_0Y44ewCSxrhaCMkLDIa8fN46aCgWMZIn6C_vZ3b_4TT1g=w500-rw,Phong Vũ,,
1873,Samsung ,Galaxy A14 LTE ,3.890.000 đ,4GB,128GB,Burgundy Red,https://phongvu.vn/samsung-galaxy-a14-lte-4gb-128gb--p505120,https://lh3.googleusercontent.com/QCCkKu7BIYPN3CXBqJGfsnlp12IWKpjiubqkgm2Z76d__omIcs-ZrrR8KE9LtXuKZ36a4V_6MoFdlqYMiuEuP4Z7JT-GHwfL=w500-rw,Phong Vũ,,
1874,Samsung ,Galaxy A14 LTE ,3.790.000 đ,4GB,128GB,Midnight Black,https://phongvu.vn/samsung-galaxy-a14-lte-4gb-128gb--p505120,https://lh3.googleusercontent.com/Zik96HZieEP9HlnjftfiiZ7v_QmaNx8dEpytaELaubOe3DZoAcn01cd8qZDR6fBqRpKQ2bwWJd1_jYML8HEvxBO5i5e8qQk=w500-rw,Phong Vũ,,
1875,Samsung ,Galaxy S23 Ultra,24.990.000 đ,,256GB,Lavender,https://phongvu.vn/samsung-galaxy-s23-ultra--p500205,https://lh3.googleusercontent.com/dHjQYhCiZUKY4FG23qg6v6tvr_b00_hBVdcakj6wIJ4Ofb1bELb1zeL6dAxLaPFofahuNSYg3lU3hMdpTnAgCaD5WeIifFPO=w500-rw,Phong Vũ,,
1876,Samsung ,Galaxy S23 Plus,20.490.000 đ,,256GB,Lavender,https://phongvu.vn/samsung-galaxy-s23-plus--p500203,https://lh3.googleusercontent.com/p1fMhZdJxzg_Mn5TJ7dqqHNYF3MjEwXls-Bu7K5aiZqzEEMnX9n4Z77HLkeCo9rqWf2fMKNdKhG8i2YtVhxrxfE9ZG4G2SS_=w500-rw,Phong Vũ,,
1877,Samsung ,Galaxy S23 ,16.790.000 đ,8GB,256GB,Misty Lilac,https://phongvu.vn/samsung-galaxy-s23-256gb--p500202,https://lh3.googleusercontent.com/kwlxVp58YTMBQRwCkVB3_hQcXfSufP4EWAKjRQkWvqBXM07va6Q-wxJeJ0MML0nnVyc4kIBqrUfwdYpmLt5knD974PAbF5E2QQ=w500-rw,Phong Vũ,,
1878,Samsung ,Galaxy A04 ,2.290.000 đ,3GB,32GB,Copper,https://phongvu.vn/samsung-galaxy-a04-3gb-32gb--p468121,https://lh3.googleusercontent.com/EofTXpzj8RycPG4XK64BuRf04B2K3dWEiToKLZ5rqeDGY87akz4YYuiCtyw7G-9Vd_gsu70vENfDXbxYAP5qL3sq3oDbC9g=w500-rw,Phong Vũ,,
1879,Samsung ,Galaxy Z Fold 4 ,33.490.000 đ,12GB,256GB,Gray Green,https://phongvu.vn/samsung-galaxy-z-fold-4-12gb--p466800,https://lh3.googleusercontent.com/eMq0YT7g7j8_UHwdNXMt6N8uYMdvVNWXXU-f5MePPCfSQdzcmf0PI-myx3jMJJXEszcsAaZY2dxnIOR0tITBsKKBhxfXCZE=w500-rw,Phong Vũ,,
1880,Samsung ,Galaxy Z Flip4 ,17.490.000 đ,8GB,128GB,Blue,https://phongvu.vn/samsung-galaxy-z-flip4-8gb--p466799,https://lh3.googleusercontent.com/5qKnJ2IKHTaEn8i6WlgtolIrCiSHo3bG3V4pul9_lLsWcAn76O7mL6UyFdN1JsJ5Tjg3mstOyeJdPRlW6G104QtDmlnN-_4=w500-rw,Phong Vũ,,
1881,Samsung ,Galaxy Z Flip4 ,19.490.000 đ,8GB,256GB,Blue,https://phongvu.vn/samsung-galaxy-z-flip4-8gb--p466799,https://lh3.googleusercontent.com/LO6hqOGpq6qBkxjaSRY-X-apFvmnVCahC_PrLkfzRq4pjHjyPlr_ZCtYZaHpljc8kkDYRJ7SmfpT7gSUdczRju93RNJpqBq8=w500-rw,Phong Vũ,,
1882,Samsung ,Galaxy S23 Plus,23.190.000 đ,,512GB,Lavender,https://phongvu.vn/samsung-galaxy-s23-plus--p500203,https://lh3.googleusercontent.com/SatALxMRujGkDgFrzkjdkSar2emyQDZ9wj5n6Fym8LAPsruUnmWG39Mh8D3gifkbdN1D2kJSP0SqrC-_DTyZcdlX4n27rHHmXQ=w500-rw,Phong Vũ,,
1883,Samsung ,Galaxy S23 Ultra,28.490.000 đ,,512GB,Lavender,https://phongvu.vn/samsung-galaxy-s23-ultra--p500205,https://lh3.googleusercontent.com/lZpQJnqqr_ZUOWrDBXloQFG8K1SFt3ka5wmiwBIpEswGNmaZQPIsKuKH0OWqB8ofIb6pLrGVG6KmVB3eJM0I48s-Li-f31aL=w500-rw,Phong Vũ,,
1884,Samsung ,Galaxy S23 Ultra,33.990.000 đ,,12GB,Lavender,https://phongvu.vn/samsung-galaxy-s23-ultra--p500205,https://lh3.googleusercontent.com/VPSqktdUW_rcGUQkhaipA-9QmE00rgC-YrI9oxGBPBr_3EMM7YHtdf1QyiwGBeJFzeFb4cXXkpesFq8hcBJqnWPQQRPFlI8=w500-rw,Phong Vũ,,
1885,iPhone ,14 Pro Max,27.790.000 đ,,128GB,Space Black,https://phongvu.vn/iphone-14-pro-max--p459617,https://lh3.googleusercontent.com/mxtb704ce91o45uDdHEpkwks7xZ0zLt_URe-MwfDVK-XPf9MQxODtYcWUW2WD2RPhgdq20BmkrAWA6QgEUSz8lYTlwmb3_3s=w500-rw,Phong Vũ,,
1886,iPhone ,14 Plus,21.790.000 đ,,128GB,Midnight,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/dFL2usgfUU580hhCjktI1fz2bu-luoH-gbn5Mih7Ss0RTkoGTsHMtzkmoBAJFnObBmVeLSuSF7YO0fKWO3Gq-dX_qM9kOYvT=w500-rw,Phong Vũ,,
1887,iPhone ,14,18.990.000 đ,,128GB,Midnight,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/HD6tK_lv_T2Hp6WDHzRREnZI0T-Cnx1hgDTAPuMWZBHB8di1gdeyL5KBZz34diG54BDRF0zqXQL6loA90vL4HoS0jmUYFEc=w500-rw,Phong Vũ,,
1888,ASUS ,ROG Phone 6,15.490.000 đ,,256GB,Phantom Black,https://phongvu.vn/asus-rog-phone-6--p442461,https://lh3.googleusercontent.com/301o4gbjWNTE8OYVGKnzWOaPwIAozy_LwzyZ_teO08q4gzDvRfeYy85l9cWM2SGruEaaXPh0LZSnzMZNUrvUAnwuo4f8Oh8=w500-rw,Phong Vũ,,
1889,iPhone ,14,21.490.000 đ,,256GB,Midnight,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/07JyisE4lU-ESv3_07WZVtDO8RqUub-ZRP3qkXgLl0knsjYqNZHOz5WRIYcNkRuq89SsruvnrG1faFYKo544e2kaqnDffzc=w500-rw,Phong Vũ,,
1890,iPhone ,14,24.490.000 đ,,512GB,Midnight,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/LQPaErFVmRoSOFqYvO_1KTwhNzsqzfaYCYex9hFXDe1qIBwKFnyiYIeYJEf37eO4Euj6aZl9DyELNomT9CZ2PCopmYlJyE15=w500-rw,Phong Vũ,,
1891,iPhone ,14 Plus,23.990.000 đ,,256GB,Midnight,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/hvNRNRmNLE8kTu0_b11mBcRpR9jTwWjJf5Ro-litVeJ-1fzRSykpkOeh_7I04a8_TylJtg5p6RoZhVUh830jKMwJEZTDwDo=w500-rw,Phong Vũ,,
1892,iPhone ,14 Plus,24.990.000 đ,,512GB,Midnight,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/_w490sz6ZEpkptUIqX9nb2jQJKR-p2q1SzWhmmLYMrR9yGuFIl5KJTzUXeky5aZWrS9SubUqP7KaoriEQvC-R4JnB2y0SH-fjw=w500-rw,Phong Vũ,,
1893,iPhone ,14 Pro Max,30.490.000 đ,,256GB,Space Black,https://phongvu.vn/iphone-14-pro-max--p459617,https://lh3.googleusercontent.com/jBMU5QY9ptzRAk9y2JBCzCJzdQmUKRqeenGjX4kHgDgGWFu7gCyDUJCqOr2YIsaCi-kWgU0quO0bJMWtf-vqWSc1_VkTy1wu=w500-rw,Phong Vũ,,
1894,iPhone ,14 Pro Max,35.490.000 đ,,512GB,Space Black,https://phongvu.vn/iphone-14-pro-max--p459617,https://lh3.googleusercontent.com/DuHSYrq-6s9eSJfw8cUOI2d_h4mLo59LZZsBsTjsUrzXL_vsGtnzBXIklxoFLKpF40z_GA2MxDEMRhuAHS254ro_ut8QYBxg=w500-rw,Phong Vũ,,
1895,iPhone ,14 Pro Max,40.990.000 đ,,1 TB,Space Black,https://phongvu.vn/iphone-14-pro-max--p459617,https://lh3.googleusercontent.com/Rmg1eJ0THO0mXMu2PRTOYel1mCOh5x1aKVo3sq-XeEAWyAMHnivKQ4Dz_jj14U5wjvQzDJPRqSaKNPc12YtfxwfUhYxmXsR4=w500-rw,Phong Vũ,,
1896,ASUS ,ROG Phone 6,15.490.000 đ,,256GB,Storm White,https://phongvu.vn/asus-rog-phone-6--p442461,https://lh3.googleusercontent.com/J5xGhpMMdpZfx-CPLBFYKI_Ojn3-z8c_UFhi1Iun_L9XZjWUoVdIZGcdVlL7FvTdOi2SQm2dR3cItnbBCkGguiDOfjOKkDqE=w500-rw,Phong Vũ,,
1897,iPhone ,14,19.190.000 đ,,128GB,Starlight,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/3pDrsg_9AJwnvxSkiWWZi77LrykIsNj3MH_SBJpMVD9gYVRGmaG60ziLTcGtHt5Ah92laWW_eR05GfU1NJUWC3s_BEhbnozB=w500-rw,Phong Vũ,,
1898,iPhone ,14,19.190.000 đ,,128GB,Purple,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/GK7l-25XLmoGwGII3JGySFUnjdbi2eoAMT5VixQ4hqYsBc-6pHhk-uMi6_BCR_VinoTZA4OJ-IICWrzl5UOx57uvItS71Sc=w500-rw,Phong Vũ,,
1899,iPhone ,14,21.490.000 đ,,256GB,Purple,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/Gh59MTLxRc2YyH4yzFK-ZHigealLKwx5DSjcR9HjpwKoymGrFbFqRfSVYsMukN8lG5mOZioH0Z-S13ntEoGOfH1Mss051bLD=w500-rw,Phong Vũ,,
1900,iPhone ,14,24.490.000 đ,,512GB,Purple,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/jWQeOPrxP9p8TDvE5W0fp5NXcLtK1DObMV-4TidxYsgCL5jwi6ex8NCSI-lWsVxr7Bl8oHfbU3gfgilPiY2t0Ae9RrZnXbk=w500-rw,Phong Vũ,,
1901,iPhone ,14,21.490.000 đ,,256GB,Starlight,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/r3vVFt-K-YQ8sshGsncDO5fcIgE63ri9R7wRMg3Q69XO5FU7RT6P8CK2cPDUsCuwcB966KloiQmBIWXNcEZWiqlqBydk3D-D4w=w500-rw,Phong Vũ,,
1902,iPhone ,14,24.490.000 đ,,512GB,Starlight,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/Iqw3511MflpxccMuXHeVc2b6pNU20EtqypCXp-sWf0UZv-kQHYLw7J_8XNJUBNEN_4XWMv0LpG05VO_ExRL5JDKmlDS8kHo=w500-rw,Phong Vũ,,
1903,Samsung ,Galaxy A54 5G ,9.390.000 đ,8GB,256GB,Violet,https://phongvu.vn/samsung-galaxy-a54-5g-8gb-128gb--p505122,https://lh3.googleusercontent.com/O1z-KcEfjUr5DdIX8ymk5QaRSDPuzTy_autZJpxTTzR--XzB5GGDFTjo_mluqTX2qazs0twQeSz1M1k-DmcRB6NPgsJQakLc=w500-rw,Phong Vũ,,
1904,iPhone ,14,18.990.000 đ,,128GB,Red,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/V0Ss2bi-OtzLz0aJjU98JnZi8rJNovlSNTBL4KC1OyY7dMeOBjqqIScsjboTMmZtJeusgLr7MBSLZFh2s0en5nXpd-utDrbSIA=w500-rw,Phong Vũ,,
1905,iPhone ,14,19.190.000 đ,,128GB,Blue,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/eLL7T8KRkV-u1SzTef9vTrsDKpFO9sgaJyfqrHN2KzKIYpyQ3Xzd090RnxO7koXZcSNoc0co8SsX7zzjE68OI-81y9luFjl0=w500-rw,Phong Vũ,,
1906,iPhone ,14 Plus,21.790.000 đ,,128GB,Starlight,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/yquKD5JnaMYjXjoldsbGdf93k6OQgUyKvgB75i9fYZ_Dv_CwcJDEHXHrhoPZG1dwjEA5LztGKZpboeq_H6BohkNtxtCXJS_j=w500-rw,Phong Vũ,,
1907,iPhone ,14 Plus,24.490.000 đ,,256GB,Starlight,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/jpwP_cH_5b3ZFO0JHeEz_dWnEd3GE-m9zHkIf2Vy2uiq1G5qtre1Hz1UWlG3vWaACRu1O0ht1q9d91wAIWLJZK1KIu4qilY=w500-rw,Phong Vũ,,
1908,iPhone ,14 Plus,24.990.000 đ,,512GB,Starlight,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/06-nYJ3S76YVk9gs99_7_sV24U58C81Iq-wCVpjWQdOD5eXzNSaI8HbPGqoJuGAyOVT0OaWs221-xMadV8lqTR8BTTyHvSBHEQ=w500-rw,Phong Vũ,,
1909,iPhone ,14,21.490.000 đ,,256GB,Blue,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/cwJIK8Zs5zRwYYmQETyEW3-fy_r044pMVnM4Z3xzV0nvYYDpFwHIddDbt_-PCoMT1bNklfBkn4KwXqpugO2y9cKcV7qDoO9o=w500-rw,Phong Vũ,,
1910,iPhone ,14,24.490.000 đ,,512GB,Blue,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/ot8GB2ZmgDKpIgSc8dcTGV0AQxb9ttC60mZDAw4gnvJyiVbvtHrQqMPpv1lqSFkaCQWCYjE3-L8icZ_DetG9GWChAnwcqqo5=w500-rw,Phong Vũ,,
1911,iPhone ,14,21.790.000 đ,,256GB,Red,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/i7EUc1smD3Q-A0RShjzZNa8CRbXd727i3VIWUnPoMnaCFx5hJyH9k-ahrfevDxd9J8sbKQho0MyogaWCcuGl3kJ7qINq9Sf3=w500-rw,Phong Vũ,,
1912,iPhone ,14,24.490.000 đ,,512GB,Red,https://phongvu.vn/iphone-14--p459613,https://lh3.googleusercontent.com/jImSnkLFtSQ9BxKfBvE3UGsS4vyyFmQK5gAOBzpN6inouvEnupE28--OyN6sVvr6d5SUTfqUdkRlC27Hdw94S-oVxMJFTb8=w500-rw,Phong Vũ,,
1913,Samsung ,Galaxy A54 5G ,9.790.000 đ,8GB,256GB,Lime,https://phongvu.vn/samsung-galaxy-a54-5g-8gb-128gb--p505122,https://lh3.googleusercontent.com/W9vRtnANnPIiw4ZBdvikbrw19sqAAkCoharyIFnqHdfBFhVdXVYK-9n1t5fEvPutXzk2V7kjJ2KG9KXsIZNgQZ2JuO7XjA=w500-rw,Phong Vũ,,
1914,iPhone ,14 Plus,21.390.000 đ,,128GB,Purple,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/INlO83z5PGYnm1V38G4SSfEYks-ieJrMKNAQ8ocfrpxQ6U4rHdupnLej6IYm7STOrwM4NuI27QuQG8tAfytlQ9QY8_MZNAU7hg=w500-rw,Phong Vũ,,
1915,iPhone ,14 Plus,21.390.000 đ,,128GB,Red,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/CERp9PqnZxKwd33GQEZ89Rm_dT-aduwuCYtu_qL6jOM3Ud4ZUKyKr81FEJcn5hpDhzP9naQimLTDAhLT--vuxAWDDcNTNS0w=w500-rw,Phong Vũ,,
1916,iPhone ,14 Plus,21.790.000 đ,,128GB,Blue,https://phongvu.vn/iphone-14-plus--p459614,https://lh3.googleusercontent.com/5zuQqKLH4txOE8wGR_s4V5FwE3ajIP1TvDZtTScDU-ZCzHj42-gmS4TOiXaVVdwPw25dboQq3m8XHTEeFnJ0iFmJ7sZ4LYN7=w500-rw,Phong Vũ,,
