,product_name,product_price,product_memory,product_color,product_overview,produc_url,img_url
289,Điện thoại Samsung Galaxy S23 5G 128GB,15.990.000₫,128GB,Kem,"  |Màn hình: Dynamic AMOLED 2X, 6.1, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3900 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-5g,https://cdn.tgdd.vn/Products/Images/42/264060/Slider/samsung-galaxy-s23-5g-thumb-yt-1020x570.jpg
290,Điện thoại iPhone 14 Pro Max 512GB,36.490.000₫,512GB,Bạc,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-512gb,https://cdn.tgdd.vn/Products/Images/42/289702/Slider/iphone-14-pro-max-thumb-1020x570.jpg
291,Điện thoại iPhone 14 Pro Max 256GB,30.290.000₫,256GB,Bạc,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-256gb,https://cdn.tgdd.vn/Products/Images/42/289700/Slider/iphone-14-pro-max-thumb-1020x570.jpg
292,Điện thoại iPhone 14 Pro Max 128GB,27.290.000₫,128GB,Tím,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max,https://cdn.tgdd.vn/Products/Images/42/251192/Slider/iphone-14-pro-max-thumb-1020x570.jpg
293,Điện thoại iPhone 14 Pro 128GB,25.490.000₫,128GB,Đen,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro,https://cdn.tgdd.vn/Products/Images/42/247508/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
294,Điện thoại iPhone 11 64GB,10.690.000₫,64GB,Đen,"  |Màn hình: IPS LCD, 6.1, Liquid Retina |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A13 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 4G |Pin, Sạc: 3110 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/iphone-11,https://cdn.tgdd.vn/Products/Images/42/153856/Slider/vi-vn-iphone-11-up-3.jpeg
295,Điện thoại iPhone 14 Pro 256GB,27.990.000₫,256GB,Tím,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-256gb,https://cdn.tgdd.vn/Products/Images/42/289691/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
296,Điện thoại iPhone 14 128GB,19.590.000₫,128GB,Tím nhạt,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14,https://cdn.tgdd.vn/Products/Images/42/240259/Slider/iphone-14-thumb-yt-1020x570.jpg
297,Điện thoại iPhone 14 Plus 128GB,21.990.000₫,128GB,Đỏ,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus,https://cdn.tgdd.vn/Products/Images/42/245545/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
298,Điện thoại iPhone 13 128GB,16.990.000₫,128GB,Đen,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13,https://cdn.tgdd.vn/Products/Images/42/223602/Slider/RV-iphone-13-1020x570.jpg
299,Điện thoại iPhone 13 128GB,16.990.000₫,128GB,Xanh lá,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13,https://cdn.tgdd.vn/Products/Images/42/223602/Slider/RV-iphone-13-1020x570.jpg
300,Điện thoại iPhone 13 128GB,16.990.000₫,128GB,Trắng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13,https://cdn.tgdd.vn/Products/Images/42/223602/Slider/RV-iphone-13-1020x570.jpg
301,Điện thoại iPhone 13 128GB,16.990.000₫,128GB,Hồng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13,https://cdn.tgdd.vn/Products/Images/42/223602/Slider/RV-iphone-13-1020x570.jpg
302,Điện thoại iPhone 13 128GB,16.990.000₫,128GB,Xanh Dương,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13,https://cdn.tgdd.vn/Products/Images/42/223602/Slider/RV-iphone-13-1020x570.jpg
303,Điện thoại iPhone 14 Plus 128GB,21.990.000₫,128GB,Tím nhạt,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus,https://cdn.tgdd.vn/Products/Images/42/245545/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
304,Điện thoại iPhone 14 Plus 128GB,21.990.000₫,128GB,Xanh Dương,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus,https://cdn.tgdd.vn/Products/Images/42/245545/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
305,Điện thoại iPhone 14 Plus 128GB,21.990.000₫,128GB,Trắng,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus,https://cdn.tgdd.vn/Products/Images/42/245545/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
306,Điện thoại iPhone 14 Plus 128GB,21.990.000₫,128GB,Đen,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus,https://cdn.tgdd.vn/Products/Images/42/245545/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
307,Điện thoại iPhone 14 128GB,19.590.000₫,128GB,Xanh Dương,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14,https://cdn.tgdd.vn/Products/Images/42/240259/Slider/iphone-14-thumb-yt-1020x570.jpg
308,Điện thoại iPhone 14 128GB,19.590.000₫,128GB,Đen,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14,https://cdn.tgdd.vn/Products/Images/42/240259/Slider/iphone-14-thumb-yt-1020x570.jpg
309,Điện thoại iPhone 14 128GB,19.590.000₫,128GB,Trắng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14,https://cdn.tgdd.vn/Products/Images/42/240259/Slider/iphone-14-thumb-yt-1020x570.jpg
310,Điện thoại iPhone 14 128GB,19.590.000₫,128GB,Vàng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14,https://cdn.tgdd.vn/Products/Images/42/240259/Slider/iphone-14-thumb-yt-1020x570.jpg
311,Điện thoại iPhone 14 128GB,19.590.000₫,128GB,Đỏ,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14,https://cdn.tgdd.vn/Products/Images/42/240259/Slider/iphone-14-thumb-yt-1020x570.jpg
312,Điện thoại iPhone 11 64GB,10.690.000₫,64GB,Trắng,"  |Màn hình: IPS LCD, 6.1, Liquid Retina |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A13 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 4G |Pin, Sạc: 3110 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/iphone-11,https://cdn.tgdd.vn/Products/Images/42/153856/Slider/vi-vn-iphone-11-up-3.jpeg
313,Điện thoại iPhone 14 Pro 128GB,25.490.000₫,128GB,Tím,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro,https://cdn.tgdd.vn/Products/Images/42/247508/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
314,Điện thoại iPhone 14 Pro 128GB,25.490.000₫,128GB,Bạc,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro,https://cdn.tgdd.vn/Products/Images/42/247508/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
315,Điện thoại iPhone 14 Pro 256GB,27.990.000₫,256GB,Bạc,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-256gb,https://cdn.tgdd.vn/Products/Images/42/289691/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
316,Điện thoại iPhone 14 Pro 256GB,27.990.000₫,256GB,Đen,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-256gb,https://cdn.tgdd.vn/Products/Images/42/289691/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
317,Điện thoại iPhone 14 Pro Max 128GB,27.290.000₫,128GB,Vàng,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max,https://cdn.tgdd.vn/Products/Images/42/251192/Slider/iphone-14-pro-max-thumb-1020x570.jpg
318,Điện thoại iPhone 14 Pro Max 128GB,27.290.000₫,128GB,Bạc,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max,https://cdn.tgdd.vn/Products/Images/42/251192/Slider/iphone-14-pro-max-thumb-1020x570.jpg
319,Điện thoại iPhone 14 Pro Max 128GB,27.290.000₫,128GB,Đen,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max,https://cdn.tgdd.vn/Products/Images/42/251192/Slider/iphone-14-pro-max-thumb-1020x570.jpg
320,Điện thoại iPhone 14 Pro Max 256GB,30.290.000₫,256GB,Tím,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-256gb,https://cdn.tgdd.vn/Products/Images/42/289700/Slider/iphone-14-pro-max-thumb-1020x570.jpg
321,Điện thoại iPhone 14 Pro Max 256GB,29.990.000₫,256GB,Vàng,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-256gb,https://cdn.tgdd.vn/Products/Images/42/289700/Slider/iphone-14-pro-max-thumb-1020x570.jpg
322,Điện thoại iPhone 14 Pro Max 256GB,30.290.000₫,256GB,Đen,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-256gb,https://cdn.tgdd.vn/Products/Images/42/289700/Slider/iphone-14-pro-max-thumb-1020x570.jpg
323,Điện thoại iPhone 14 Pro Max 512GB,36.490.000₫,512GB,Đen,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-512gb,https://cdn.tgdd.vn/Products/Images/42/289702/Slider/iphone-14-pro-max-thumb-1020x570.jpg
324,Điện thoại iPhone 14 Pro Max 512GB,36.490.000₫,512GB,Tím,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-512gb,https://cdn.tgdd.vn/Products/Images/42/289702/Slider/iphone-14-pro-max-thumb-1020x570.jpg
325,Điện thoại iPhone 14 Pro Max 512GB,36.490.000₫,512GB,Vàng,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-512gb,https://cdn.tgdd.vn/Products/Images/42/289702/Slider/iphone-14-pro-max-thumb-1020x570.jpg
326,Điện thoại Samsung Galaxy S23 5G 128GB,15.990.000₫,128GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, 6.1, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3900 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-5g,https://cdn.tgdd.vn/Products/Images/42/264060/Slider/samsung-galaxy-s23-5g-thumb-yt-1020x570.jpg
327,Điện thoại Samsung Galaxy S23 5G 128GB,15.990.000₫,128GB,Tím nhạt,"  |Màn hình: Dynamic AMOLED 2X, 6.1, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3900 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-5g,https://cdn.tgdd.vn/Products/Images/42/264060/Slider/samsung-galaxy-s23-5g-thumb-yt-1020x570.jpg
328,Điện thoại Samsung Galaxy Z Flip4 5G 128GB,15.990.000₫,128GB,Xanh Dương,"  |Màn hình: Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED, Chính 6.7 & Phụ 1.9, Full HD+ |Hệ điều hành: Android 12 |Camera sau: 2 camera 12 MP |Camera trước: 10 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3700 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-flip4,https://cdn.tgdd.vn/Products/Images/42/258047/Slider/Z-Flip4-1028x578.jpg
329,Điện thoại Samsung Galaxy Z Flip4 5G 128GB,15.990.000₫,128GB,Vàng Hồng,"  |Màn hình: Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED, Chính 6.7 & Phụ 1.9, Full HD+ |Hệ điều hành: Android 12 |Camera sau: 2 camera 12 MP |Camera trước: 10 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3700 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-flip4,https://cdn.tgdd.vn/Products/Images/42/258047/Slider/Z-Flip4-1028x578.jpg
330,Điện thoại Samsung Galaxy Z Flip4 5G 128GB,15.990.000₫,128GB,Tím,"  |Màn hình: Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED, Chính 6.7 & Phụ 1.9, Full HD+ |Hệ điều hành: Android 12 |Camera sau: 2 camera 12 MP |Camera trước: 10 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3700 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-flip4,https://cdn.tgdd.vn/Products/Images/42/258047/Slider/Z-Flip4-1028x578.jpg
331,Điện thoại Samsung Galaxy Z Flip4 5G 256GB,20.990.000₫,256GB,Xanh Dương,"  |Màn hình: Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED, Chính 6.7 & Phụ 1.9, Full HD+ |Hệ điều hành: Android 12 |Camera sau: 2 camera 12 MP |Camera trước: 10 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3700 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-flip4-5g-256gb,https://cdn.tgdd.vn/Products/Images/42/285030/Slider/samsung-galaxy-z-flip4-thumb-1020x570.jpg
332,Điện thoại Samsung Galaxy Z Flip4 5G 256GB,20.990.000₫,256GB,Vàng Hồng,"  |Màn hình: Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED, Chính 6.7 & Phụ 1.9, Full HD+ |Hệ điều hành: Android 12 |Camera sau: 2 camera 12 MP |Camera trước: 10 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3700 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-flip4-5g-256gb,https://cdn.tgdd.vn/Products/Images/42/285030/Slider/samsung-galaxy-z-flip4-thumb-1020x570.jpg
